game_started,game_count,dayofweek,comp,round,venue,result,team,opponent,position,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,Name,games_szn,minutes_szn,gk_saves_szn,clearances_szn,tackles_szn,assisted_shots_szn,fouled_szn,shots_szn,crosses_szn,shots_on_target_szn,passes_szn,interceptions_szn,fouls_szn,goals_szn,assists_szn,cards_yellow_szn,game_count_szn,player_name,name_prev_yr,same_team_prev_yr,same_league_prev_yr,gk_saves_prev_yr,games_prev_yr,minutes_prev_yr,goals_prev_yr,assists_prev_yr,cards_yellow_prev_yr,passes_prev_yr,assisted_shots_prev_yr,tackles_prev_yr,interceptions_prev_yr,clearances_prev_yr,fouls_prev_yr,fouled_prev_yr,team_prev_yr,crosses_prev_yr,shots_prev_yr,shots_on_target_prev_yr,games,gk_saves,clearances,assisted_shots,fouled,crosses,fouls
Y,3,Sat,Premier League,Matchweek 4,Away,W 1-0,Nott'ham Forest,Chelsea,WB,72,0,0,0,0,0,0,1,0,22,1,0,1,0.0,0.0,0.0,1,0,5,11,45.5,0,11,1,3,0,Match Report,Ola Aina,0.0,80.5,0.0,0.0,3.0,0.0,0.0,0.5,0.0,0.0,24.5,1.0,0.0,0.0,0.0,1.0,1.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,4,Mon,Premier League,Matchweek 5,Home,D 1-1,Nott'ham Forest,Burnley,"LB,RB",90,0,0,0,0,1,0,0,0,61,3,0,0,0.0,0.0,0.0,4,0,37,49,75.5,6,30,4,2,1,Match Report,Ola Aina,0.0,77.66666666666667,0.0,0.0,2.3333333333333335,0.0,0.0,0.3333333333333333,0.0,0.0,20.0,0.6666666666666666,0.0,0.0,0.0,1.0,2.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,5,Sat,Premier League,Matchweek 6,Away,L 0-2,Nott'ham Forest,Manchester City,"RB,LB",74,0,0,0,0,0,0,0,0,37,2,1,0,0.0,0.0,0.0,0,0,24,32,75.0,4,20,2,1,1,Match Report,Ola Aina,0.0,80.75,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,27.25,0.5,0.0,0.0,0.0,0.75,2.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
N,6,Sat,Premier League,Matchweek 9,Home,D 2-2,Nott'ham Forest,Luton Town,RB,3,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,5,7,71.4,0,4,1,0,0,Match Report,Ola Aina,0.0,79.4,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,28.2,0.6,0.0,0.0,0.0,0.6,3.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,7,Sun,Premier League,Matchweek 10,Away,L 0-3,Nott'ham Forest,Liverpool,LB,68,0,0,0,0,0,0,0,0,27,1,0,1,0.0,0.0,0.0,0,0,9,16,56.3,2,11,1,1,0,Match Report,Ola Aina,0.0,66.66666666666667,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,24.666666666666668,0.5,0.0,0.0,0.0,0.5,3.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,8,Sun,Premier League,Matchweek 11,Home,W 2-0,Nott'ham Forest,Aston Villa,"RB,LB",85,1,0,0,0,1,1,0,0,40,3,0,1,0.0,0.0,0.2,1,0,18,27,66.7,2,21,1,1,1,Match Report,Ola Aina,0.0,66.85714285714286,0.0,0.0,1.8571428571428572,0.0,0.0,0.2857142857142857,0.0,0.0,23.428571428571427,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,4.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,9,Sun,Premier League,Matchweek 12,Away,L 2-3,Nott'ham Forest,West Ham,RB,75,0,1,0,0,0,0,0,0,49,1,0,3,0.0,0.0,0.1,2,1,33,40,82.5,2,27,2,1,0,Match Report,Ola Aina,0.0,69.125,0.0,0.0,2.0,0.0,0.0,0.375,0.0,0.125,23.875,0.375,0.0,0.125,0.0,0.375,4.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,10,Sat,Premier League,Matchweek 13,Home,L 2-3,Nott'ham Forest,Brighton,RB,89,0,0,0,0,1,0,0,0,59,1,2,0,0.0,0.0,0.0,3,0,40,52,76.9,5,29,5,0,0,Match Report,Ola Aina,0.0,69.77777777777777,0.0,0.0,1.8888888888888888,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,25.666666666666668,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,5.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,11,Wed,Premier League,Matchweek 15,Away,L 0-5,Nott'ham Forest,Fulham,RB,90,0,0,0,0,0,0,0,0,57,1,1,0,0.0,0.0,0.1,1,0,39,45,86.7,2,34,3,2,0,Match Report,Ola Aina,0.0,71.7,0.0,0.0,1.8,0.0,0.0,0.4,0.0,0.1,28.3,0.5,0.0,0.1,0.1,0.3,5.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
N,12,Sat,Premier League,Matchweek 18,Home,L 2-3,Nott'ham Forest,Bournemouth,LB,6,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,3,2,1,1,Match Report,Ola Aina,0.0,73.36363636363636,0.0,0.0,1.7272727272727273,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,29.818181818181817,0.5454545454545454,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,6.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,13,Tue,Premier League,Matchweek 19,Away,W 3-1,Nott'ham Forest,Newcastle Utd,LB,90,0,0,0,0,2,0,0,0,43,2,1,1,0.0,0.0,0.0,2,0,21,26,80.8,3,20,2,5,3,Match Report,Ola Aina,0.0,67.75,0.0,0.0,1.5833333333333333,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,27.833333333333332,0.5,0.0,0.08333333333333333,0.08333333333333333,0.25,6.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,14,Sat,Premier League,Matchweek 20,Home,W 2-1,Nott'ham Forest,Manchester Utd,LB,86,0,0,0,0,0,0,0,0,50,5,1,1,0.0,0.0,0.0,1,0,24,32,75.0,3,22,3,3,1,Match Report,Ola Aina,0.0,69.46153846153847,0.0,0.0,1.6153846153846154,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,27.692307692307693,0.5384615384615384,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,7.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,15,Sat,Premier League,Matchweek 30,Home,D 1-1,Nott'ham Forest,Crystal Palace,LB,83,0,0,0,0,1,0,0,0,72,1,0,1,0.0,0.0,0.0,2,0,53,66,80.3,7,48,5,1,0,Match Report,Ola Aina,0.0,70.64285714285715,0.0,0.0,1.8571428571428572,0.0,0.0,0.42857142857142855,0.0,0.07142857142857142,28.0,0.5714285714285714,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,7.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,16,Tue,Premier League,Matchweek 31,Home,W 3-1,Nott'ham Forest,Fulham,LB,82,0,0,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.0,1,0,22,32,68.8,2,20,0,3,3,Match Report,Ola Aina,0.0,71.46666666666667,0.0,0.0,1.8,0.0,0.0,0.4666666666666667,0.0,0.06666666666666667,30.533333333333335,0.5333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.2,8.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,17,Sun,Premier League,Matchweek 32,Away,L 1-3,Nott'ham Forest,Tottenham,LB,90,0,0,0,0,0,0,0,0,50,2,1,1,0.0,0.0,0.2,2,0,29,43,67.4,3,21,2,2,2,Match Report,Ola Aina,0.0,72.125,0.0,0.0,1.75,0.0,0.0,0.4375,0.0,0.0625,30.625,0.5,0.0,0.0625,0.0625,0.1875,8.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,18,Sat,Premier League,Matchweek 33,Home,D 2-2,Nott'ham Forest,Wolves,LB,88,0,0,0,0,0,0,0,0,63,2,4,2,0.0,0.0,0.0,5,0,41,53,77.4,6,19,2,2,1,Match Report,Ola Aina,0.0,73.17647058823529,0.0,0.0,1.7647058823529411,0.0,0.0,0.4117647058823529,0.0,0.058823529411764705,31.352941176470587,0.5294117647058824,0.0,0.058823529411764705,0.058823529411764705,0.17647058823529413,9.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,19,Sun,Premier League,Matchweek 34,Away,L 0-2,Nott'ham Forest,Everton,LB,90,0,0,0,0,1,0,0,0,76,5,1,1,0.0,0.0,0.0,2,0,51,66,77.3,5,30,1,3,2,Match Report,Ola Aina,0.0,74.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.3888888888888889,0.0,0.05555555555555555,32.55555555555556,0.7222222222222222,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,9.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,20,Sun,Premier League,Matchweek 35,Home,L 0-2,Nott'ham Forest,Manchester City,LB,90,0,0,0,0,0,0,0,0,55,3,2,3,0.0,0.0,0.1,4,0,36,43,83.7,4,31,6,4,4,Match Report,Ola Aina,0.0,74.84210526315789,0.0,0.0,1.9473684210526316,0.0,0.0,0.42105263157894735,0.0,0.05263157894736842,34.31578947368421,0.7368421052631579,0.0,0.05263157894736842,0.05263157894736842,0.15789473684210525,10.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,21,Sat,Premier League,Matchweek 36,Away,W 3-1,Nott'ham Forest,Sheffield Utd,"LB,RB",90,0,0,0,0,1,0,0,0,76,2,0,1,0.0,0.0,0.0,0,0,51,65,78.5,5,38,6,5,4,Match Report,Ola Aina,0.0,75.6,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.05,34.75,0.8,0.0,0.05,0.05,0.15,10.5,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
Y,22,Sat,Premier League,Matchweek 37,Home,L 2-3,Nott'ham Forest,Chelsea,"LB,RB",90,0,0,0,0,2,0,0,0,58,5,2,0,0.0,0.0,0.1,5,0,30,42,71.4,6,31,2,0,0,Match Report,Ola Aina,0.0,76.28571428571429,0.0,0.0,2.0,0.0,0.0,0.42857142857142855,0.0,0.047619047619047616,36.19047619047619,0.7619047619047619,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,11.0,Ola Aina,Ola Aina,False,False,0.0,1.0,46.10526315789474,0.05263157894736842,0.05263157894736842,0.2631578947368421,28.63157894736842,0.631578947368421,0.8947368421052632,0.5789473684210527,1.368421052631579,0.8421052631578947,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,,,,,,,
N,1,Mon,Premier League,Matchweek 2,Away,W 1-0,Arsenal,Crystal Palace,LB,2,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,4,0,0,0,Match Report,Oleksandr Zinchenko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oleksandr Zinchenko,Oleksandr Zinchenko,True,False,0.0,1.0,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,70.77777777777777,0.7037037037037037,1.4814814814814814,0.8148148148148148,1.4074074074074074,0.2222222222222222,0.4074074074074074,0.0,0.0,1.037037037037037,0.0,,,,,,,
N,2,Sat,Premier League,Matchweek 3,Home,D 2-2,Arsenal,Fulham,LB,35,0,0,0,0,0,0,0,0,45,0,1,1,0.0,0.0,0.1,2,0,34,41,82.9,7,21,2,1,0,Match Report,Oleksandr Zinchenko,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,Oleksandr Zinchenko,Oleksandr Zinchenko,True,False,0.0,1.0,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,70.77777777777777,0.7037037037037037,1.4814814814814814,0.8148148148148148,1.4074074074074074,0.2222222222222222,0.4074074074074074,0.0,0.0,1.037037037037037,0.0,,,,,,,
Y,3,Sun,Premier League,Matchweek 4,Home,W 3-1,Arsenal,Manchester Utd,LB,75,0,0,0,0,0,0,0,0,61,1,0,0,0.0,0.0,0.1,1,0,49,59,83.1,3,37,2,0,0,Match Report,Oleksandr Zinchenko,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.5,0.0,0.0,0.0,0.0,1.5,Oleksandr Zinchenko,Oleksandr Zinchenko,True,False,0.0,1.0,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,70.77777777777777,0.7037037037037037,1.4814814814814814,0.8148148148148148,1.4074074074074074,0.2222222222222222,0.4074074074074074,0.0,0.0,1.037037037037037,0.0,,,,,,,
Y,4,Sun,Premier League,Matchweek 5,Away,W 1-0,Arsenal,Everton,LB,79,0,0,0,0,3,0,0,0,100,2,0,0,0.1,0.1,0.0,1,0,81,94,86.2,10,62,2,0,0,Match Report,Oleksandr Zinchenko,0.0,37.333333333333336,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,35.333333333333336,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,Oleksandr Zinchenko,Oleksandr Zinchenko,True,False,0.0,1.0,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,70.77777777777777,0.7037037037037037,1.4814814814814814,0.8148148148148148,1.4074074074074074,0.2222222222222222,0.4074074074074074,0.0,0.0,1.037037037037037,0.0,,,,,,,
Y,5,Sun,Premier League,Matchweek 6,Home,D 2-2,Arsenal,Tottenham,LB,90,0,0,0,0,0,0,0,0,66,5,1,1,0.0,0.0,0.0,2,0,54,59,91.5,7,31,1,0,0,Match Report,Oleksandr Zinchenko,0.0,47.75,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,50.0,0.25,0.0,0.0,0.0,0.0,2.5,Oleksandr Zinchenko,Oleksandr Zinchenko,True,False,0.0,1.0,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,70.77777777777777,0.7037037037037037,1.4814814814814814,0.8148148148148148,1.4074074074074074,0.2222222222222222,0.4074074074074074,0.0,0.0,1.037037037037037,0.0,,,,,,,
Y,6,Sat,Premier League,Matchweek 7,Away,W 4-0,Arsenal,Bournemouth,LB,68,0,0,0,0,2,1,0,0,78,4,2,2,0.1,0.1,0.1,5,1,60,66,90.9,5,50,3,2,1,Match Report,Oleksandr Zinchenko,0.0,56.2,0.0,0.0,1.6,0.0,0.0,0.6,0.0,0.0,51.8,0.4,0.0,0.0,0.0,0.0,3.0,Oleksandr Zinchenko,Oleksandr Zinchenko,True,False,0.0,1.0,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,70.77777777777777,0.7037037037037037,1.4814814814814814,0.8148148148148148,1.4074074074074074,0.2222222222222222,0.4074074074074074,0.0,0.0,1.037037037037037,0.0,,,,,,,
Y,7,Sun,Premier League,Matchweek 8,Home,W 1-0,Arsenal,Manchester City,LB,74,0,0,0,0,3,0,0,0,44,2,1,0,0.1,0.1,0.0,2,0,32,37,86.5,3,30,0,0,0,Match Report,Oleksandr Zinchenko,0.0,58.166666666666664,0.0,0.0,2.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,54.166666666666664,0.6666666666666666,0.0,0.0,0.0,0.0,3.5,Oleksandr Zinchenko,Oleksandr Zinchenko,True,False,0.0,1.0,0.0,0.037037037037037035,0.07407407407407407,0.1111111111111111,70.77777777777777,0.7037037037037037,1.4814814814814814,0.8148148148148148,1.4074074074074074,0.2222222222222222,0.4074074074074074,0.0,0.0,1.037037037037037,0.0,,,,,,,
